Mês	Transecto	Distancia	Abundancia	Riqueza	Altura	Largura	Peso	Morfotipo	Sindrome
novembro	3	20	1	0	6.9	7	0.01	34	1
novembro	3	20	1	0	7.1	7.2	0.01	34	1
novembro	3	20	1	0	4.8	6	0.01	34	1
novembro	3	20	1	0	4.9	6.1	0.01	34	1
novembro	3	20	1	0	5.4	7.2	0.01	34	1
novembro	3	20	1	0	6.6	7.1	0.01	34	1
novembro	3	20	1	0	5.9	6	0.01	34	1
novembro	3	150	1	1	5.9	6.2	0	112	0
novembro	4	60	1	1	2.8	1.4	0	2	0
novembro	4	60	1	0	2.5	1.3	0	2	0
novembro	4	60	1	0	2.3	1.5	0	2	0
novembro	4	60	1	0	2.5	1.7	0	2	0
novembro	4	60	1	0	2.9	1.3	0	2	0
novembro	4	60	1	0	3	1.9	0	2	0
novembro	4	60	1	0	3.1	1.1	0	2	0
novembro	4	100	1	1	3.8	1.4	0	2	0
novembro	4	100	1	0	4.1	1.3	0	2	0
novembro	4	100	1	0	5	1.5	0	2	0
novembro	4	100	1	0	3.8	2.1	0	2	0
novembro	4	150	1	1	3.8	1.5	0	2	0
novembro	4	150	1	0	3.7	1.6	0	2	0
novembro	4	150	1	0	4.1	1.7	0	2	0
novembro	4	150	1	0	4	1.5	0.03	2	0
novembro	4	150	1	0	3.8	1.4	0	2	0
novembro	4	150	1	0	4.1	1.3	0	2	0
novembro	4	150	1	0	5	1.5	0	2	0
novembro	4	150	1	0	3.8	2.1	0	2	0
novembro	4	150	1	0	3.8	1.5	0	2	0
novembro	4	150	1	0	3.7	1.6	0	2	0
novembro	4	150	1	0	4.1	1.7	0	2	0
novembro	4	150	1	0	4	1.5	0.03	2	0
novembro	4	150	1	0	3.8	1.5	0	2	0
novembro	4	150	1	0	3.7	1.6	0	2	0
novembro	4	150	1	0	4.1	1.7	0	2	0
novembro	4	150	1	0	4	1.5	0.03	2	0
novembro	4	0	1	1	5.1	1.2	0.48	2	0
novembro	4	-60	1	1	3.8	1.3	0	2	0
novembro	4	-60	1	0	4.5	1.2	0	2	0
novembro	4	-60	1	0	3.9	1.5	0	2	0
novembro	4	-60	1	0	4	1.3	0	2	0
novembro	4	-60	1	0	4.3	1.2	0	2	0
novembro	4	-60	1	0	5.1	1.3	0	2	0
novembro	4	-100	1	1	6.1	1.3	0	2	0
novembro	4	60	1	1	4.6	2.8	0	6	0
novembro	4	60	1	0	3.2	2.6	0	6	0
novembro	4	-40	1	1	4.6	2.3	0.04	10	1
novembro	4	100	1	1	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	100	1	0	3.1	2.4	0.01	16	1
novembro	4	100	1	0	3.7	3.1	0.01	16	1
novembro	4	100	1	0	3.8	3.3	0.02	16	1
novembro	4	100	1	0	3.9	2.7	0.02	16	1
novembro	4	-100	1	1	4.7	3.2	0.01	16	1
novembro	4	20	1	1	0	0	0	33	0
novembro	4	20	1	0	0	0	0	33	0
novembro	4	20	1	0	0	0	0	33	0
novembro	4	20	1	0	0	0	0	33	0
novembro	4	20	1	0	0	0	0	33	0
novembro	4	20	1	1	0	0	0	33	0
novembro	4	20	1	1	0	0	0	33	0
novembro	4	20	1	0	0	0	0	33	0
novembro	4	-60	1	1	0	0	0	33	0
novembro	4	-60	1	0	0	0	0	33	0
novembro	4	-100	1	1	0	0	0	33	0
novembro	4	20	1	1	5.7	4.8	0.03	40	1
novembro	4	40	1	1	5.3	4.8	0.02	40	1
novembro	4	40	1	0	4.9	2.8	0.02	40	1
novembro	4	40	1	0	5.8	4.1	0.02	40	1
novembro	4	40	1	0	6.5	5.5	0.01	40	1
novembro	4	40	1	0	6.5	5.6	0.01	40	1
novembro	4	40	1	0	7.6	5.9	0.04	40	1
novembro	4	40	1	0	6.5	3.5	0.03	40	1
novembro	4	40	1	0	5.7	5	0.02	40	1
novembro	4	40	1	0	7.2	5.2	0	40	1
novembro	4	40	1	0	7	5.8	0.03	40	1
novembro	4	40	1	0	7.5	4.9	0.04	40	1
novembro	4	40	1	0	6.8	5.2	0.04	40	1
novembro	4	40	1	0	5.2	3.7	0.02	40	1
novembro	4	40	1	0	7.1	4.6	0.04	40	1
novembro	4	40	1	0	7.5	5.3	0.03	40	1
novembro	4	40	1	0	7	4.6	0.03	40	1
novembro	4	40	1	0	6.5	4.8	0.03	40	1
novembro	4	40	1	0	7.5	5.7	0.02	40	1
novembro	4	40	1	0	6.9	5.3	0.01	40	1
novembro	4	40	1	0	6.6	5.6	0.01	40	1
novembro	4	40	1	0	6.8	5.4	0.01	40	1
novembro	4	40	1	0	4	4.7	0.02	40	1
novembro	4	40	1	0	7.3	5.8	0.02	40	1
novembro	4	40	1	0	4.6	7.4	0.02	40	1
novembro	4	40	1	0	7.6	5.4	0.02	40	1
novembro	4	40	1	0	6.2	4.7	0.02	40	1
novembro	4	40	1	0	6.2	5.3	0.02	40	1
novembro	4	40	1	0	8.1	4.8	0.03	40	1
novembro	4	40	1	0	7.4	4.8	0.02	40	1
novembro	4	40	1	0	4.9	3.4	0.02	40	1
novembro	4	40	1	0	7.6	4.6	0.01	40	1
novembro	4	40	1	0	6.9	4.6	0.01	40	1
novembro	4	40	1	0	6.1	4.6	0.01	40	1
novembro	4	40	1	0	4.8	2.9	0.02	40	1
novembro	4	40	1	0	3.6	3.8	0.01	40	1
novembro	4	40	1	0	5.6	2.8	0.02	40	1
novembro	4	80	1	1	6.1	4.3	0.04	40	1
novembro	4	100	1	1	6.5	4.9	0.04	40	1
novembro	4	150	1	1	6.5	4.1	0.37	40	1
novembro	4	0	1	1	7.8	6.4	0	40	1
novembro	4	-20	1	1	5.8	3.8	0	40	1
novembro	4	-20	1	0	5.6	3.6	0	40	1
novembro	4	-20	1	0	6.1	3.9	0.01	40	1
novembro	4	-20	1	0	5	3	0	40	1
novembro	4	-20	1	0	6.2	3.6	0.01	40	1
novembro	4	-20	1	0	7.2	6.3	0.01	40	1
novembro	4	-20	1	0	8.6	8.8	0.01	40	1
novembro	4	-60	1	1	6.2	7.7	0.02	40	1
novembro	4	-100	1	1	7.6	4.9	0.02	40	1
novembro	4	-20	1	1	4.9	6.1	0.02	34	1
novembro	4	-20	1	0	5.4	7.2	0.01	34	1
novembro	4	-20	1	0	5.9	7.1	0.01	34	1
novembro	4	-20	1	0	7	6	0	34	1
novembro	4	-20	1	0	4.9	6.1	0.02	34	1
novembro	4	-20	1	0	5.4	7.2	0.01	34	1
novembro	4	-20	1	0	5.9	7.1	0.01	34	1
novembro	4	-20	1	0	7	6	0	34	1
novembro	4	-20	1	0	4.9	6.1	0.02	34	1
novembro	4	-20	1	0	5.4	7.2	0.01	34	1
novembro	4	-20	1	0	5.9	7.1	0.01	34	1
novembro	4	-20	1	0	7	6	0	34	1
novembro	4	-20	1	0	4.9	6.1	0.02	34	1
novembro	4	-20	1	0	5.4	7.2	0.01	34	1
novembro	4	-20	1	0	5.9	7.1	0.01	34	1
novembro	4	-20	1	0	7	6	0	34	1
novembro	4	-20	1	0	4.9	6.1	0.02	34	1
novembro	4	-20	1	0	5.4	7.2	0.01	34	1
novembro	4	-20	1	0	5.9	7.1	0.01	34	1
novembro	4	-20	1	0	7	6	0	34	1
novembro	4	-20	1	0	5.4	7.2	0.01	34	1
novembro	4	-20	1	0	5.9	7.1	0.01	34	1
novembro	4	-20	1	0	7	6	0	34	1
novembro	4	20	1	1	13.8	9.5	0.02	113	0
novembro	4	-100	1	1	21	13.6	0.06	113	0
novembro	4	80	1	1	5.6	6.1	0.01	125	0
novembro	4	150	1	1	14.2	9.7	0.01	132	1
novembro	4	80	1	1	7.7	6.7	0.05	131	1
novembro	4	150	1	1	4.2	2.7	0.01	137	1
novembro	4	150	1	0	4.7	2.7	0.01	137	1
novembro	4	0	1	1	4.1	2.6	0	137	1
novembro	4	0	1	1	24.1	13.6	0.6	138	0
novembro	4	0	1	0	26.1	17.2	0.03	138	0
novembro	4	-20	1	1	18.3	11.7	0.31	138	0
novembro	4	0	1	1	2.8	2.4	0	77	0
novembro	4	0	1	0	2.9	2.4	0	77	0
novembro	4	0	1	0	3.1	2.6	0	77	0
novembro	4	0	1	0	2.8	2.1	0	77	0
novembro	4	-20	1	1	26.1	16	0.08	140	0
novembro	4	-20	1	0	28.8	17.4	0.13	140	0
novembro	4	-20	1	0	26.1	15.2	0.15	140	0
novembro	4	-20	1	0	22.4	13.7	0.07	140	0
novembro	4	-80	1	1	35.1	20	0.15	140	0
novembro	4	-100	1	1	4	5.1	0	141	0
novembro	4	80	1	1	3.4	3.9	0	141	0
novembro	4	80	1	1	6.8	5	0	142	0
novembro	4	80	1	0	7.1	6.8	0	142	0
novembro	5	80	1	1	9.5	5.6	0	2	0
novembro	5	100	1	1	8.5	2	0	2	0
novembro	5	100	1	0	7	1.3	0	2	0
novembro	5	100	1	0	3.8	1.3	0	2	0
novembro	5	100	1	0	4.5	1.2	0	2	0
novembro	5	100	1	0	3.9	1.5	0	2	0
novembro	5	100	1	0	4	1.3	0	2	0
novembro	5	100	1	0	4.3	1.2	0	2	0
novembro	5	100	1	0	5.1	1.3	0	2	0
novembro	5	100	1	0	8.5	2	0	2	0
novembro	5	100	1	0	7	1.3	0	2	0
novembro	5	100	1	0	3.8	1.3	0	2	0
novembro	5	100	1	0	4.5	1.2	0	2	0
novembro	5	100	1	0	3.9	1.5	0	2	0
novembro	5	100	1	0	4	1.3	0	2	0
novembro	5	100	1	0	4.3	1.2	0	2	0
novembro	5	100	1	0	8.5	2	0	2	0
novembro	5	100	1	0	7	1.3	0	2	0
novembro	5	100	1	0	3.8	1.3	0	2	0
novembro	5	100	1	0	4.5	1.2	0	2	0
novembro	5	100	1	0	3.9	1.5	0	2	0
novembro	5	100	1	0	4	1.3	0	2	0
novembro	5	100	1	0	4.3	1.2	0	2	0
novembro	5	100	1	0	5.1	1.3	0	2	0
novembro	5	20	1	1	7.1	2	0	2	0
novembro	5	20	1	0	3.8	1.4	0	2	0
novembro	5	20	1	0	4.1	1.3	0	2	0
novembro	5	20	1	0	5	1.5	0	2	0
novembro	5	20	1	0	3.8	2.1	0	2	0
novembro	5	20	1	0	3.8	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.8	1.4	0	2	0
novembro	5	20	1	0	4.1	1.3	0	2	0
novembro	5	20	1	0	5	1.5	0	2	0
novembro	5	20	1	0	3.8	2.1	0	2	0
novembro	5	20	1	0	3.8	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.8	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.8	1.4	0	2	0
novembro	5	20	1	0	4.1	1.3	0	2	0
novembro	5	20	1	0	5	1.5	0	2	0
novembro	5	20	1	0	3.8	2.1	0	2	0
novembro	5	20	1	0	3.8	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.8	1.4	0	2	0
novembro	5	20	1	0	4.1	1.3	0	2	0
novembro	5	20	1	0	5	1.5	0	2	0
novembro	5	20	1	0	3.8	2.1	0	2	0
novembro	5	20	1	0	3.8	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.8	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.8	1.5	0	2	0
novembro	5	20	1	0	3.7	1.6	0	2	0
novembro	5	20	1	0	4.1	1.7	0	2	0
novembro	5	20	1	0	4	1.5	0	2	0
novembro	5	20	1	0	3.9	1.3	0	2	0
novembro	5	20	1	0	3.8	1.1	0	2	0
novembro	5	60	1	1	8	1.5	0	2	0
novembro	5	150	1	1	7.1	2	0	2	0
novembro	5	80	1	1	7.8	5.3	0.02	40	1
novembro	5	-20	1	1	7.9	4.9	0.04	40	1
novembro	5	-80	1	1	8.1	5.4	0.05	40	1
novembro	5	20	1	1	8.9	5.6	0.04	40	1
novembro	5	20	1	0	9.1	6	0.03	40	1
novembro	5	20	1	0	8.9	5.6	0.04	40	1
novembro	5	20	1	0	9.1	6	0.03	40	1
novembro	5	20	1	0	8.9	5.6	0.04	40	1
novembro	5	20	1	0	9.1	6	0.03	40	1
novembro	5	150	1	1	8.5	5.3	0.05	40	1
novembro	5	150	1	0	8.9	5.6	0.04	40	1
novembro	5	150	1	0	9.1	6	0.03	40	1
novembro	5	80	1	1	11.1	6.8	0.05	67	0
novembro	5	80	1	1	6.2	4.3	0.02	67	0
novembro	5	60	1	1	7.7	5.1	0.33	67	0
novembro	5	60	1	0	10	3.9	0.05	67	0
novembro	5	60	1	0	8.9	4.6	0.03	67	0
novembro	5	60	1	0	7.6	5.3	0.02	67	0
novembro	5	80	1	1	7.4	7.8	0.02	125	0
novembro	5	0	1	1	9.2	7.2	0.12	131	1
novembro	5	0	1	0	8.6	5.9	0.03	131	1
novembro	5	0	1	0	9.1	7.2	0.03	131	1
novembro	5	60	1	1	8.2	7.9	0.05	131	1
novembro	5	60	1	0	8.5	7.3	0.06	131	1
novembro	5	60	1	0	9.1	8	0.08	131	1
novembro	5	80	1	1	12.5	8.1	0.03	52	1
novembro	5	80	1	1	9.3	6.1	0.03	25	0
novembro	5	80	1	0	7.3	5.3	0.01	25	0
novembro	5	80	1	0	8.5	5.2	0.01	25	0
novembro	5	-100	1	1	20.1	14	0.51	145	1
novembro	5	-100	1	0	15.2	12.5	0.48	145	1
novembro	5	60	1	1	12.2	7.2	0.05	60	1
novembro	5	150	1	1	7	10	0.25	114	1
novembro	5	150	1	1	8.6	8.1	0.22	148	1
novembro	5	150	1	1	13.1	8.9	0.08	149	1
novembro	5	150	1	0	7.9	6.2	0.06	149	1
novembro	5	150	1	1	14.6	5.9	0.1	150	1
novembro	5	40	1	1	11.3	9.5	0.46	36	1
novembro	5	40	1	1	7.2	5.3	0.11	22	1
novembro	5	40	1	1	7.5	4.9	0.1	155	1
novembro	6	150	1	1	6.2	3	0	2	0
novembro	6	150	1	0	3.7	1.6	0	2	0
novembro	6	150	1	0	4.1	1.7	0	2	0
novembro	6	150	1	0	4	1.5	0	2	0
novembro	6	150	1	0	3.8	1.4	0	2	0
novembro	6	150	1	0	4.1	1.3	0	2	0
novembro	6	150	1	0	5	1.5	0	2	0
novembro	6	150	1	0	3.8	2.1	0	2	0
novembro	6	150	1	0	3.8	1.5	0	2	0
novembro	6	150	1	0	3.7	1.6	0	2	0
novembro	6	150	1	0	4.1	1.7	0	2	0
novembro	6	150	1	0	4	1.5	0	2	0
novembro	6	150	1	0	3.8	1.5	0	2	0
novembro	6	150	1	0	3.7	1.6	0	2	0
novembro	6	150	1	0	4.1	1.7	0	2	0
novembro	6	150	1	0	4	1.5	0	2	0
novembro	6	150	1	0	3.8	1.4	0	2	0
novembro	6	150	1	0	3.8	1.5	0	2	0
novembro	6	150	1	0	3.7	1.6	0	2	0
novembro	6	150	1	0	4.1	1.7	0	2	0
novembro	6	150	1	0	4	1.5	0	2	0
novembro	6	150	1	0	3.8	1.5	0	2	0
novembro	6	150	1	0	3.7	1.6	0	2	0
novembro	6	150	1	0	4.1	1.7	0	2	0
novembro	6	150	1	0	4	1.5	0	2	0
novembro	6	150	1	0	3.8	1.4	0	2	0
novembro	6	80	1	1	6	2	0	2	0
novembro	6	80	1	0	7	1.8	0	2	0
novembro	6	80	1	0	6.9	1.9	0	2	0
novembro	6	60	1	1	5.9	2	0	2	0
novembro	6	60	1	0	3.8	2.1	0	2	0
novembro	6	60	1	0	3.8	1.5	0	2	0
novembro	6	60	1	0	3.7	1.6	0	2	0
novembro	6	60	1	0	4.1	1.7	0	2	0
novembro	6	60	1	0	4	1.5	0.01	2	0
novembro	6	60	1	0	3.8	1.4	0	2	0
novembro	6	60	1	0	4.1	1.3	0	2	0
novembro	6	60	1	0	5	1.5	0	2	0
novembro	6	60	1	0	3.8	2.1	0	2	0
novembro	6	60	1	0	3.8	1.5	0	2	0
novembro	6	60	1	0	3.7	1.6	0	2	0
novembro	6	60	1	0	4.1	1.7	0	2	0
novembro	6	60	1	0	4	1.5	0.01	2	0
novembro	6	60	1	0	3.8	1.5	0	2	0
novembro	6	60	1	0	3.7	1.6	0	2	0
novembro	6	60	1	0	4	1.5	0.01	2	0
novembro	6	60	1	0	3.8	1.5	0	2	0
novembro	6	60	1	0	3.7	1.6	0	2	0
novembro	6	60	1	0	4.1	1.7	0	2	0
novembro	6	100	1	1	7.9	4.5	0.04	40	1
novembro	6	100	1	0	8.1	4.9	0.05	40	1
novembro	6	60	1	1	8.5	4.6	0.03	40	1
novembro	6	40	1	1	6.6	5.3	0.08	67	0
novembro	6	40	1	0	6.7	4.3	0.09	67	0
novembro	6	40	1	0	6.5	4.9	0.07	67	0
novembro	6	40	1	0	6.3	4	0.09	67	0
novembro	6	40	1	0	6.5	4.3	0.1	67	0
novembro	6	40	1	0	5.9	4	0.08	67	0
novembro	6	40	1	0	6.6	5.3	0.08	67	0
novembro	6	40	1	0	6.7	4.3	0.09	67	0
novembro	6	40	1	0	6.5	4.9	0.07	67	0
novembro	6	40	1	0	6.3	4	0.09	67	0
novembro	6	40	1	0	6.5	4.3	0.1	67	0
novembro	6	40	1	0	5.9	4	0.08	67	0
novembro	6	40	1	0	5.3	4.1	0.06	67	0
novembro	6	40	1	0	6.3	5.1	0.03	67	0
novembro	6	40	1	0	6.7	4.3	0.09	67	0
novembro	6	40	1	0	6.5	4.9	0.07	67	0
novembro	6	40	1	0	6.3	4	0.09	67	0
novembro	6	40	1	1	16.1	11.5	0.13	113	0
novembro	6	150	1	1	12.1	5.2	0.02	117	0
novembro	6	150	1	0	12.7	7.3	0.03	117	0
novembro	6	100	1	1	6.1	4.5	0.01	125	0
novembro	6	100	1	0	3.7	3.1	0.01	125	0
novembro	6	100	1	0	6.8	4.9	0.01	125	0
novembro	6	100	1	0	3.8	3.1	0.02	125	0
novembro	6	80	1	1	5.4	3.2	0.02	125	0
novembro	6	80	1	0	4.3	3.1	0.01	125	0
novembro	6	80	1	0	5.1	4.8	0.03	125	0
novembro	6	80	1	0	5	3.2	0.02	125	0
novembro	6	80	1	0	5.8	4.5	0.02	125	0
novembro	6	80	1	0	5.6	3.2	0.01	125	0
novembro	6	80	1	0	4.9	3.6	0.01	125	0
novembro	6	80	1	0	4.8	3.8	0.01	125	0
novembro	6	80	1	0	4.9	3.5	0.01	125	0
novembro	6	80	1	0	4.5	3.3	0.03	125	0
novembro	6	80	1	0	5.1	4.2	0.03	125	0
novembro	6	80	1	0	5.5	4.4	0.02	125	0
novembro	6	80	1	0	5.4	4.5	0.03	125	0
novembro	6	80	1	0	5.9	4.6	0.02	125	0
novembro	6	80	1	0	6	5	0.03	125	0
novembro	6	80	1	0	3.9	3.1	0.01	125	0
novembro	6	80	1	0	4.5	3.2	0.01	125	0
novembro	6	80	1	0	5.5	4.2	0.02	125	0
novembro	6	80	1	0	5.6	3.8	0.02	125	0
novembro	6	80	1	0	5.8	3.6	0.01	125	0
novembro	6	80	1	0	5.5	3.9	0.01	125	0
novembro	6	80	1	0	5.4	3.2	0.02	125	0
novembro	6	80	1	0	4.3	3.1	0.01	125	0
novembro	6	80	1	0	5.1	4.8	0.03	125	0
novembro	6	80	1	0	5	3.2	0.02	125	0
novembro	6	80	1	0	5.8	4.5	0.02	125	0
novembro	6	80	1	0	5.6	3.2	0.01	125	0
novembro	6	80	1	0	4.9	3.6	0.01	125	0
novembro	6	80	1	0	4.8	3.8	0.01	125	0
novembro	6	80	1	0	4.9	3.5	0.01	125	0
novembro	6	80	1	0	4.5	3.3	0.03	125	0
novembro	6	80	1	0	5.1	4.2	0.03	125	0
novembro	6	80	1	0	5.5	4.4	0.02	125	0
novembro	6	80	1	0	5.4	4.5	0.03	125	0
novembro	6	80	1	0	5.9	4.6	0.02	125	0
novembro	6	80	1	0	6	5	0.03	125	0
novembro	6	80	1	0	3.9	3.1	0.01	125	0
novembro	6	80	1	0	4.5	3.2	0.01	125	0
novembro	6	80	1	0	5.5	4.2	0.02	125	0
novembro	6	80	1	0	5.6	3.8	0.02	125	0
novembro	6	80	1	0	5.8	3.6	0.01	125	0
novembro	6	80	1	0	5.5	3.9	0.01	125	0
novembro	6	80	1	0	5.4	3.2	0.02	125	0
novembro	6	80	1	0	4.3	3.1	0.01	125	0
novembro	6	80	1	0	5.1	4.8	0.03	125	0
novembro	6	80	1	0	5	3.2	0.02	125	0
novembro	6	80	1	0	5.8	4.5	0.02	125	0
novembro	6	80	1	0	5.6	3.2	0.01	125	0
novembro	6	80	1	0	4.9	3.6	0.01	125	0
novembro	6	80	1	0	4.8	3.8	0.01	125	0
novembro	6	80	1	0	4.9	3.5	0.01	125	0
novembro	6	80	1	0	4.5	3.3	0.03	125	0
novembro	6	80	1	0	5.1	4.2	0.03	125	0
novembro	6	80	1	0	5.5	4.4	0.02	125	0
novembro	6	80	1	0	5.4	4.5	0.03	125	0
novembro	6	80	1	0	5.9	4.6	0.02	125	0
novembro	6	80	1	0	6	5	0.03	125	0
novembro	6	80	1	0	3.9	3.1	0.01	125	0
novembro	6	80	1	0	4.5	3.2	0.01	125	0
novembro	6	80	1	0	5.5	4.2	0.02	125	0
novembro	6	80	1	0	5.6	3.8	0.02	125	0
novembro	6	80	1	0	5.8	3.6	0.01	125	0
novembro	6	80	1	0	5.5	3.9	0.01	125	0
novembro	6	80	1	0	5.4	3.2	0.02	125	0
novembro	6	80	1	0	4.3	3.1	0.01	125	0
novembro	6	80	1	0	5.1	4.8	0.03	125	0
novembro	6	80	1	0	5	3.2	0.02	125	0
novembro	6	80	1	0	5.8	4.5	0.02	125	0
novembro	6	80	1	0	5.6	3.2	0.01	125	0
novembro	6	80	1	0	4.9	3.6	0.01	125	0
novembro	6	80	1	0	4.8	3.8	0.01	125	0
novembro	6	80	1	0	4.9	3.5	0.01	125	0
novembro	6	80	1	0	4.5	3.3	0.03	125	0
novembro	6	80	1	0	5.1	4.2	0.03	125	0
novembro	6	80	1	0	5.5	4.4	0.02	125	0
novembro	6	80	1	0	5.4	4.5	0.03	125	0
novembro	6	80	1	0	5.9	4.6	0.02	125	0
novembro	6	80	1	0	6	5	0.03	125	0
novembro	6	80	1	0	3.9	3.1	0.01	125	0
novembro	6	80	1	0	4.5	3.2	0.01	125	0
novembro	6	80	1	0	5.5	4.2	0.02	125	0
novembro	6	80	1	0	5.6	3.8	0.02	125	0
novembro	6	80	1	0	5.8	3.6	0.01	125	0
novembro	6	80	1	0	5.5	3.9	0.01	125	0
novembro	6	80	1	0	5.4	3.2	0.02	125	0
novembro	6	80	1	0	4.3	3.1	0.01	125	0
novembro	6	80	1	0	5.1	4.8	0.03	125	0
novembro	6	80	1	0	5	3.2	0.02	125	0
novembro	6	80	1	0	5.8	4.5	0.02	125	0
novembro	6	80	1	0	5.6	3.2	0.01	125	0
novembro	6	80	1	0	4.9	3.6	0.01	125	0
novembro	6	80	1	0	4.8	3.8	0.01	125	0
novembro	6	80	1	0	4.9	3.5	0.01	125	0
novembro	6	80	1	0	4.5	3.3	0.03	125	0
novembro	6	80	1	0	5.1	4.2	0.03	125	0
novembro	6	80	1	0	5.5	4.4	0.02	125	0
novembro	6	80	1	0	5.4	4.5	0.03	125	0
novembro	6	80	1	0	5.9	4.6	0.02	125	0
novembro	6	80	1	0	6	5	0.03	125	0
novembro	6	80	1	0	3.9	3.1	0.01	125	0
novembro	6	80	1	0	4.5	3.2	0.01	125	0
novembro	6	80	1	0	5.5	4.2	0.02	125	0
novembro	6	80	1	0	5.6	3.8	0.02	125	0
novembro	6	80	1	0	5.8	3.6	0.01	125	0
novembro	6	80	1	0	5.5	3.9	0.01	125	0
novembro	6	80	1	0	5.4	3.2	0.02	125	0
novembro	6	80	1	0	4.3	3.1	0.01	125	0
novembro	6	80	1	0	5.1	4.8	0.03	125	0
novembro	6	80	1	0	5	3.2	0.02	125	0
novembro	6	80	1	0	5.8	4.5	0.02	125	0
novembro	6	80	1	0	5.6	3.2	0.01	125	0
novembro	6	80	1	0	4.9	3.6	0.01	125	0
novembro	6	80	1	0	4.8	3.8	0.01	125	0
novembro	6	80	1	0	4.9	3.5	0.01	125	0
novembro	6	80	1	0	4.5	3.3	0.03	125	0
novembro	6	80	1	0	5.1	4.2	0.03	125	0
novembro	6	80	1	0	5.5	4.4	0.02	125	0
novembro	6	80	1	0	5.4	4.5	0.03	125	0
novembro	6	80	1	0	5.9	4.6	0.02	125	0
novembro	6	80	1	0	6	5	0.03	125	0
novembro	6	80	1	0	3.9	3.1	0.01	125	0
novembro	6	80	1	0	4.5	3.2	0.01	125	0
novembro	6	80	1	0	5.5	4.2	0.02	125	0
novembro	6	80	1	0	5.6	3.8	0.02	125	0
novembro	6	80	1	0	5.8	3.6	0.01	125	0
novembro	6	80	1	0	5.5	3.9	0.01	125	0
novembro	6	80	1	0	5.2	4.2	0.01	125	0
novembro	6	80	1	0	4.9	4.5	0.01	125	0
novembro	6	80	1	1	10.6	6.8	0.12	131	1
novembro	6	80	1	0	9.7	6.3	0.11	131	1
novembro	6	80	1	0	7.4	5.7	0.09	131	1
novembro	6	150	1	1	6.3	5.3	0.01	76	1
novembro	6	150	1	0	6.5	5.2	0.03	76	1
novembro	6	150	1	0	5.2	4.6	0.01	76	1
novembro	6	150	1	0	5.9	4.3	0.01	76	1
