Transect	Distance	Layer	StrS	StrD
Ecotone1	193	Woody	3	0.571428571428571
Ecotone1	194	Woody	2	0.285714285714286
Ecotone1	195	Woody	2	0.857142857142857
Ecotone1	196	Woody	0	0
Ecotone1	197	Woody	0	0
Ecotone1	198	Woody	0	0
Ecotone1	199	Woody	0	0
Ecotone1	200	Woody	0	0
Ecotone1	201	Woody	0	0
Ecotone1	202	Woody	1	0
Ecotone1	203	Woody	3	1.14285714285714
Ecotone1	204	Woody	4	0.642857142857143
Ecotone1	205	Woody	3	0.571428571428571
Ecotone1	206	Woody	1	0
Ecotone1	207	Woody	0	0
Ecotone1	208	Woody	0	0
Ecotone1	209	Woody	0	0
Ecotone1	210	Woody	0	0
Ecotone1	211	Woody	3	0.857142857142857
Ecotone1	212	Woody	5	0.654761904761905
Ecotone1	213	Woody	5	0.654761904761905
Ecotone1	214	Woody	4	0.916666666666667
Ecotone1	215	Woody	1	0
Ecotone1	216	Woody	3	0.571428571428571
Ecotone1	217	Woody	2	0.285714285714286
Ecotone1	218	Woody	4	1.13492063492063
Ecotone1	219	Woody	5	1.42857142857143
Ecotone1	220	Woody	4	0.642857142857143
Ecotone1	221	Woody	5	1.19642857142857
Ecotone1	222	Woody	4	0.714285714285714
Ecotone1	223	Woody	1	0
Ecotone1	224	Woody	0	0
Ecotone1	225	Woody	0	0
Ecotone2	1	Woody	1	0
Ecotone2	2	Woody	2	0.285714285714286
Ecotone2	3	Woody	4	1.21428571428571
Ecotone2	4	Woody	0	0
Ecotone2	5	Woody	1	0
Ecotone2	6	Woody	2	0.571428571428571
Ecotone2	7	Woody	1	0
Ecotone2	8	Woody	1	0
Ecotone2	9	Woody	3	1.14285714285714
Ecotone2	10	Woody	3	1
Ecotone2	11	Woody	1	0
Ecotone2	12	Woody	2	1.14285714285714
Ecotone2	13	Woody	3	0.857142857142857
Ecotone2	14	Woody	1	0
Ecotone2	15	Woody	1	0
Ecotone2	16	Woody	1	0
Ecotone2	17	Woody	2	0.571428571428571
Ecotone2	18	Woody	1	0
Ecotone2	19	Woody	0	0
Ecotone2	20	Woody	0	0
Ecotone2	21	Woody	0	0
Ecotone2	22	Woody	1	0
Ecotone2	23	Woody	2	0.285714285714286
Ecotone2	24	Woody	0	0
Ecotone2	25	Woody	3	0.571428571428571
Ecotone2	26	Woody	2	0.571428571428571
Ecotone2	27	Woody	1	0
Ecotone2	28	Woody	1	0
Ecotone2	29	Woody	2	0.285714285714286
Ecotone2	30	Woody	2	0.285714285714286
Ecotone2	31	Woody	1	0
Ecotone2	32	Woody	1	0
Ecotone2	33	Woody	0	0
Ecotone2	34	Woody	0	0
Ecotone2	35	Woody	0	0
Ecotone2	36	Woody	0	0
Ecotone2	37	Woody	0	0
Ecotone2	38	Woody	1	0
Ecotone2	39	Woody	4	1.13095238095238
Ecotone2	40	Woody	4	1.10714285714286
Ecotone2	41	Woody	2	0.857142857142857
Ecotone2	42	Woody	2	0.571428571428571
Ecotone2	43	Woody	4	0.607142857142857
Ecotone2	44	Woody	2	0.571428571428571
Ecotone2	45	Woody	4	0.817460317460317
Ecotone2	46	Woody	1	0
Ecotone2	47	Woody	2	0.285714285714286
Ecotone2	48	Woody	1	0
Ecotone2	49	Woody	1	0
Ecotone2	50	Woody	2	0.285714285714286
Ecotone2	51	Woody	1	0
Ecotone2	52	Woody	2	0.571428571428571
Ecotone2	53	Woody	0	0
Ecotone2	54	Woody	2	0.571428571428571
Ecotone2	55	Woody	4	0.845238095238095
Ecotone2	56	Woody	3	0.571428571428571
Ecotone2	57	Woody	2	0.285714285714286
Ecotone2	58	Woody	4	1.32539682539683
Ecotone2	59	Woody	1	0
Ecotone2	60	Woody	0	0
Ecotone2	61	Woody	3	0.571428571428571
Ecotone2	62	Woody	3	0.571428571428571
Ecotone2	63	Woody	0	0
Ecotone2	64	Woody	3	0.571428571428571
Ecotone2	65	Woody	1	0
Ecotone2	66	Woody	2	0.857142857142857
Ecotone2	67	Woody	1	0
Ecotone2	68	Woody	2	0.285714285714286
Ecotone2	69	Woody	0	0
Ecotone2	70	Woody	0	0
Ecotone2	71	Woody	1	0
Ecotone2	72	Woody	1	0
Ecotone2	73	Woody	3	0.857142857142857
Ecotone2	74	Woody	2	0.285714285714286
Ecotone2	75	Woody	2	0.857142857142857
Ecotone2	76	Woody	1	0
Ecotone2	77	Woody	1	0
Ecotone2	78	Woody	2	1.14285714285714
Ecotone2	79	Woody	3	1.14285714285714
Ecotone2	80	Woody	2	0.285714285714286
Ecotone2	81	Woody	2	0.571428571428571
Ecotone2	82	Woody	1	0
Ecotone2	83	Woody	2	0.857142857142857
Ecotone2	84	Woody	2	0.285714285714286
Ecotone2	85	Woody	0	0
Ecotone2	86	Woody	0	0
Ecotone2	87	Woody	2	0.571428571428571
Ecotone2	88	Woody	1	0
Ecotone2	89	Woody	1	0
Ecotone2	90	Woody	5	1.02380952380952
Ecotone2	91	Woody	2	0.857142857142857
Ecotone2	92	Woody	5	0.857142857142857
Ecotone2	93	Woody	1	0
Ecotone2	94	Woody	2	0.571428571428571
Ecotone2	95	Woody	1	0
Ecotone2	96	Woody	1	0
Ecotone2	97	Woody	1	0
Ecotone2	98	Woody	4	0.607142857142857
Ecotone2	99	Woody	4	0.821428571428571
Ecotone2	100	Woody	5	0.928571428571429
Ecotone2	101	Woody	3	0.857142857142857
Ecotone2	102	Woody	3	0.571428571428571
Ecotone2	103	Woody	1	0
Ecotone2	104	Woody	4	0.821428571428571
Ecotone2	105	Woody	2	1.14285714285714
Ecotone2	106	Woody	2	0.571428571428571
Ecotone2	107	Woody	2	0.571428571428571
Ecotone2	108	Woody	3	0.571428571428571
Ecotone2	109	Woody	3	0.571428571428571
Ecotone2	110	Woody	2	0.285714285714286
Ecotone2	111	Woody	1	0
Ecotone2	112	Woody	3	0.571428571428571
Ecotone2	113	Woody	3	0.571428571428571
Ecotone2	114	Woody	1	0
Ecotone2	115	Woody	1	0
Ecotone2	116	Woody	0	0
Ecotone2	117	Woody	0	0
Tundra1	1	Woody	1	0
Tundra1	2	Woody	1	0
Tundra1	3	Woody	2	0.285714285714286
Tundra1	4	Woody	0	0
Tundra1	5	Woody	1	0
Tundra1	6	Woody	2	0.571428571428571
Tundra1	7	Woody	0	0
Tundra1	8	Woody	1	0
Tundra1	9	Woody	0	0
Tundra1	10	Woody	0	0
Tundra1	11	Woody	1	0
Tundra1	12	Woody	0	0
Tundra1	13	Woody	0	0
Tundra1	14	Woody	0	0
Tundra1	15	Woody	0	0
Tundra1	16	Woody	1	0
Tundra1	17	Woody	1	0
Tundra1	18	Woody	0	0
Tundra1	19	Woody	0	0
Tundra1	20	Woody	0	0
Tundra1	21	Woody	0	0
Tundra1	22	Woody	1	0
Tundra1	23	Woody	1	0
Tundra1	24	Woody	2	0.857142857142857
Tundra1	25	Woody	3	0.571428571428571
Tundra1	26	Woody	1	0
Tundra1	27	Woody	1	0
Tundra1	28	Woody	1	0
Tundra1	29	Woody	0	0
Tundra1	30	Woody	0	0
Tundra1	31	Woody	1	0
Tundra1	32	Woody	0	0
Tundra1	33	Woody	1	0
Tundra1	34	Woody	1	0
Tundra1	35	Woody	0	0
Tundra1	36	Woody	0	0
Tundra1	37	Woody	0	0
Tundra1	38	Woody	0	0
Tundra1	39	Woody	0	0
Tundra1	40	Woody	0	0
Tundra1	41	Woody	0	0
Tundra1	42	Woody	1	0
Tundra1	43	Woody	0	0
Tundra1	44	Woody	3	0.571428571428571
Tundra1	45	Woody	3	0.571428571428571
Tundra1	46	Woody	1	0
Tundra1	47	Woody	2	0.285714285714286
Tundra1	48	Woody	1	0
Tundra1	49	Woody	3	0.857142857142857
Tundra1	50	Woody	3	0.571428571428571
Tundra1	51	Woody	0	0
Tundra1	52	Woody	4	1.1547619047619
Tundra1	53	Woody	1	0
Tundra1	54	Woody	2	0.857142857142857
Tundra1	55	Woody	3	0.571428571428571
Tundra1	56	Woody	2	0.857142857142857
Tundra1	57	Woody	1	0
Tundra1	58	Woody	1	0
Tundra1	59	Woody	1	0
Tundra1	60	Woody	0	0
Tundra1	61	Woody	0	0
Tundra1	62	Woody	0	0
Tundra1	63	Woody	0	0
Tundra1	64	Woody	0	0
Tundra1	65	Woody	1	0
Tundra1	66	Woody	0	0
Tundra1	67	Woody	0	0
Tundra1	68	Woody	0	0
Tundra1	69	Woody	0	0
Tundra1	70	Woody	0	0
Tundra1	71	Woody	3	0.571428571428571
Tundra1	72	Woody	0	0
Tundra1	73	Woody	2	0.857142857142857
Tundra1	74	Woody	0	0
Tundra1	75	Woody	1	0
Tundra1	76	Woody	2	0.571428571428571
Tundra1	77	Woody	0	0
Tundra1	78	Woody	0	0
Tundra1	79	Woody	0	0
Tundra1	80	Woody	2	0.285714285714286
Tundra1	81	Woody	1	0
Tundra1	82	Woody	0	0
Tundra1	83	Woody	0	0
Tundra1	84	Woody	0	0
Tundra1	85	Woody	0	0
Tundra1	86	Woody	2	0.571428571428571
Tundra1	87	Woody	0	0
Tundra1	88	Woody	1	0
Tundra1	89	Woody	0	0
Tundra1	90	Woody	2	0.285714285714286
Tundra1	91	Woody	2	0.571428571428571
Tundra1	92	Woody	3	0.571428571428571
Tundra1	93	Woody	2	0.285714285714286
Tundra1	94	Woody	2	0.285714285714286
Tundra1	95	Woody	4	0.821428571428571
Tundra1	96	Woody	0	0
Tundra1	97	Woody	2	0.285714285714286
Tundra1	98	Woody	0	0
Tundra1	99	Woody	1	0
Tundra1	100	Woody	0	0
Tundra1	101	Woody	2	0.857142857142857
Tundra1	102	Woody	0	0
Tundra1	103	Woody	1	0
Tundra1	104	Woody	1	0
Tundra1	105	Woody	0	0
Tundra1	106	Woody	0	0
Tundra1	107	Woody	2	0.285714285714286
Tundra1	108	Woody	2	0.285714285714286
Tundra1	109	Woody	3	0.571428571428571
Tundra1	110	Woody	0	0
Tundra1	111	Woody	1	0
Tundra1	112	Woody	0	0
Tundra1	113	Woody	0	0
Tundra1	114	Woody	1	0
Tundra1	115	Woody	1	0
Tundra1	116	Woody	0	0
Tundra1	117	Woody	3	0.571428571428571
Tundra1	118	Woody	2	0.857142857142857
Tundra1	119	Woody	2	0.857142857142857
Tundra1	120	Woody	1	0
Tundra1	121	Woody	0	0
Tundra1	122	Woody	0	0
Tundra1	123	Woody	0	0
Tundra1	124	Woody	0	0
Tundra1	125	Woody	0	0
Tundra1	126	Woody	0	0
Tundra1	127	Woody	3	0.571428571428571
Tundra1	128	Woody	0	0
Tundra1	129	Woody	2	0.571428571428571
Tundra1	130	Woody	0	0
Tundra1	131	Woody	0	0
Tundra1	132	Woody	0	0
Tundra1	133	Woody	0	0
Tundra1	134	Woody	0	0
Tundra1	135	Woody	4	1.02380952380952
Tundra1	136	Woody	2	0.285714285714286
Tundra1	137	Woody	0	0
Tundra1	138	Woody	0	0
Tundra1	139	Woody	0	0
Tundra1	140	Woody	0	0
Tundra1	141	Woody	0	0
Tundra1	142	Woody	0	0
Tundra1	143	Woody	2	0.571428571428571
Tundra1	144	Woody	3	0.571428571428571
Tundra1	145	Woody	1	0
Tundra1	146	Woody	2	0.285714285714286
Tundra1	147	Woody	1	0
Tundra1	148	Woody	2	0.285714285714286
Tundra1	149	Woody	2	0.285714285714286
Tundra1	150	Woody	3	0.857142857142857
Tundra1	151	Woody	0	0
Tundra1	152	Woody	2	0.571428571428571
Tundra1	153	Woody	2	0.571428571428571
Tundra1	154	Woody	0	0
Tundra1	155	Woody	0	0
Tundra1	156	Woody	2	0.285714285714286
Tundra1	157	Woody	2	0.571428571428571
Tundra1	158	Woody	0	0
Tundra1	159	Woody	3	0.571428571428571
Tundra1	160	Woody	0	0
Tundra1	161	Woody	0	0
Tundra1	162	Woody	1	0
Tundra1	163	Woody	0	0
Tundra1	164	Woody	0	0
Tundra1	165	Woody	0	0
Tundra1	166	Woody	3	0.857142857142857
Tundra1	167	Woody	2	0.285714285714286
Tundra1	168	Woody	4	0.714285714285714
Tundra1	169	Woody	1	0
Tundra1	170	Woody	2	0.571428571428571
Tundra1	171	Woody	0	0
Tundra1	172	Woody	2	0.571428571428571
Tundra1	173	Woody	0	0
Tundra1	174	Woody	1	0
Tundra1	175	Woody	4	1
Tundra1	176	Woody	0	0
Tundra1	177	Woody	3	0.857142857142857
Tundra1	178	Woody	1	0
Tundra1	179	Woody	3	0.857142857142857
Tundra1	180	Woody	3	0.857142857142857
Tundra1	181	Woody	3	1
Tundra1	182	Woody	2	0.571428571428571
Tundra1	183	Woody	1	0
Tundra1	184	Woody	2	0.285714285714286
Tundra1	185	Woody	1	0
Tundra1	186	Woody	1	0
Tundra1	187	Woody	2	0.571428571428571
Tundra1	188	Woody	0	0
Tundra1	189	Woody	0	0
Tundra1	190	Woody	2	0.857142857142857
Tundra1	191	Woody	2	0.285714285714286
Tundra1	192	Woody	0	0
Tundra1	193	Woody	1	0
Tundra1	194	Woody	1	0
Tundra1	195	Woody	1	0
Tundra1	196	Woody	2	0.571428571428571
Tundra1	197	Woody	3	0.571428571428571
Tundra1	198	Woody	2	0.285714285714286
Tundra1	199	Woody	0	0
Tundra1	200	Woody	3	1.14285714285714
Tundra1	201	Woody	0	0
Tundra1	202	Woody	1	0
Tundra1	203	Woody	1	0
Tundra1	204	Woody	2	0.571428571428571
Tundra1	205	Woody	2	0.285714285714286
Tundra1	206	Woody	1	0
Tundra1	207	Woody	2	0.571428571428571
Tundra1	208	Woody	1	0
Tundra1	209	Woody	0	0
Tundra1	210	Woody	0	0
Tundra1	211	Woody	2	0.571428571428571
Tundra1	212	Woody	2	0.571428571428571
Tundra1	213	Woody	0	0
Tundra1	214	Woody	0	0
Tundra1	215	Woody	0	0
Tundra1	216	Woody	3	0.857142857142857
Tundra1	217	Woody	3	0.571428571428571
Tundra1	218	Woody	3	0.857142857142857
Tundra1	219	Woody	2	0.285714285714286
Tundra1	220	Woody	2	0.571428571428571
Tundra1	221	Woody	3	0.857142857142857
Tundra1	222	Woody	1	0
Tundra1	223	Woody	1	0
Tundra1	224	Woody	0	0
Tundra1	225	Woody	2	0.571428571428571
Tundra1	226	Woody	2	0.285714285714286
Tundra1	227	Woody	1	0
Tundra2	1	Woody	1	0
Tundra2	2	Woody	1	0
Tundra2	3	Woody	2	0.285714285714286
Tundra2	4	Woody	0	0
Tundra2	5	Woody	2	0.285714285714286
Tundra2	6	Woody	1	0
Tundra2	7	Woody	0	0
Tundra2	8	Woody	0	0
Tundra2	9	Woody	2	0.571428571428571
Tundra2	10	Woody	0	0
Tundra2	11	Woody	0	0
Tundra2	12	Woody	0	0
Tundra2	13	Woody	0	0
Tundra2	14	Woody	0	0
Tundra2	15	Woody	0	0
Tundra2	16	Woody	0	0
Tundra2	17	Woody	0	0
Tundra2	18	Woody	0	0
Tundra2	19	Woody	0	0
Tundra2	20	Woody	0	0
Tundra2	21	Woody	0	0
Tundra2	22	Woody	0	0
Tundra2	23	Woody	0	0
Tundra2	24	Woody	0	0
Tundra2	25	Woody	1	0
Tundra2	26	Woody	1	0
Tundra2	27	Woody	1	0
Tundra2	28	Woody	1	0
Tundra2	29	Woody	0	0
Tundra2	30	Woody	2	0.285714285714286
Tundra2	31	Woody	2	0.571428571428571
Tundra2	32	Woody	1	0
Tundra2	33	Woody	2	0.285714285714286
Tundra2	34	Woody	2	0.571428571428571
Tundra2	35	Woody	0	0
Tundra2	36	Woody	2	0.571428571428571
Tundra2	37	Woody	2	0.571428571428571
Tundra2	38	Woody	4	1.02380952380952
Tundra2	39	Woody	3	0.857142857142857
Tundra2	40	Woody	1	0
Tundra2	41	Woody	1	0
Tundra2	42	Woody	3	0.857142857142857
Tundra2	43	Woody	1	0
Tundra2	44	Woody	3	0.571428571428571
Tundra2	45	Woody	2	0.571428571428571
Tundra2	46	Woody	2	0.285714285714286
Tundra2	47	Woody	2	0.571428571428571
Tundra2	48	Woody	2	0.571428571428571
Tundra2	49	Woody	4	0.857142857142857
Tundra2	50	Woody	0	0
Tundra2	51	Woody	0	0
Tundra2	52	Woody	1	0
Tundra2	53	Woody	0	0
Tundra2	54	Woody	0	0
Tundra2	55	Woody	2	0.571428571428571
Tundra2	56	Woody	2	0.571428571428571
Tundra2	57	Woody	1	0
Tundra2	58	Woody	2	0.285714285714286
Tundra2	59	Woody	1	0
Tundra2	60	Woody	2	0.285714285714286
Tundra2	61	Woody	3	0.857142857142857
Tundra2	62	Woody	1	0
Tundra2	63	Woody	2	0.571428571428571
Tundra2	64	Woody	3	0.857142857142857
Tundra2	65	Woody	1	0
Tundra2	66	Woody	2	0.571428571428571
Tundra2	67	Woody	2	0.571428571428571
Tundra2	68	Woody	0	0
Tundra2	69	Woody	2	0.571428571428571
Tundra2	70	Woody	2	0.571428571428571
Tundra2	71	Woody	2	0.571428571428571
Tundra2	72	Woody	1	0
Tundra2	73	Woody	2	0.857142857142857
Tundra2	74	Woody	1	0
Tundra2	75	Woody	0	0
Tundra2	76	Woody	1	0
Tundra2	77	Woody	0	0
Tundra2	78	Woody	2	0.571428571428571
Tundra2	79	Woody	2	0.571428571428571
Tundra2	80	Woody	2	0.857142857142857
Tundra2	81	Woody	1	0
Tundra3	1	Woody	0	0
Tundra3	2	Woody	3	0.571428571428571
Tundra3	3	Woody	0	0
Tundra3	4	Woody	0	0
Tundra3	5	Woody	0	0
Tundra3	6	Woody	0	0
Tundra3	7	Woody	0	0
Tundra3	8	Woody	0	0
Tundra3	9	Woody	0	0
Tundra3	10	Woody	0	0
Tundra3	11	Woody	0	0
Tundra3	12	Woody	0	0
Tundra3	13	Woody	1	0
Tundra3	14	Woody	0	0
Tundra3	15	Woody	0	0
Tundra3	16	Woody	0	0
Tundra3	17	Woody	0	0
Tundra3	18	Woody	0	0
Tundra3	19	Woody	1	0
Tundra3	20	Woody	0	0
Tundra3	21	Woody	0	0
Tundra3	22	Woody	0	0
Tundra3	23	Woody	0	0
Tundra3	24	Woody	0	0
Tundra3	25	Woody	1	0
Tundra3	26	Woody	0	0
Tundra3	27	Woody	0	0
Tundra3	28	Woody	3	0.571428571428571
Tundra3	29	Woody	1	0
Tundra3	30	Woody	2	0.285714285714286
Tundra3	31	Woody	2	0.571428571428571
Tundra3	32	Woody	1	0
Tundra3	33	Woody	1	0
Tundra3	34	Woody	0	0
Tundra3	35	Woody	1	0
Tundra3	36	Woody	1	0
Tundra3	37	Woody	0	0
Tundra3	38	Woody	0	0
Tundra3	39	Woody	1	0
Tundra3	40	Woody	3	0.571428571428571
Tundra3	41	Woody	1	0
Tundra3	42	Woody	3	0.857142857142857
Tundra3	43	Woody	2	0.571428571428571
Tundra3	44	Woody	3	0.571428571428571
Tundra3	45	Woody	1	0
Tundra3	46	Woody	3	0.857142857142857
Tundra3	47	Woody	2	0.285714285714286
Tundra3	48	Woody	3	0.857142857142857
Tundra3	49	Woody	3	0.857142857142857
Tundra3	50	Woody	2	0.285714285714286
Tundra3	51	Woody	2	0.285714285714286
Tundra3	52	Woody	2	0.571428571428571
Tundra3	53	Woody	1	0
Tundra3	54	Woody	1	0
Tundra3	55	Woody	2	0.285714285714286
Tundra3	56	Woody	2	0.571428571428571
Tundra3	57	Woody	2	0.857142857142857
Tundra3	58	Woody	1	0
Tundra3	59	Woody	2	0.285714285714286
Tundra3	60	Woody	3	0.857142857142857
Tundra3	61	Woody	1	0
Tundra3	62	Woody	0	0
Tundra3	63	Woody	1	0
Tundra3	64	Woody	1	0
Tundra3	65	Woody	0	0
Tundra3	66	Woody	1	0
Tundra3	67	Woody	2	0.285714285714286
Tundra3	68	Woody	1	0
Tundra3	69	Woody	3	0.857142857142857
Tundra3	70	Woody	3	0.571428571428571
Tundra3	71	Woody	2	0.285714285714286
Tundra3	72	Woody	2	0.571428571428571
Tundra3	73	Woody	1	0
Tundra3	74	Woody	2	0.857142857142857
Tundra3	75	Woody	2	0.857142857142857
Tundra3	76	Woody	2	0.571428571428571
Tundra3	77	Woody	3	0.857142857142857
Tundra3	78	Woody	2	0.285714285714286
Tundra3	79	Woody	2	0.285714285714286
Tundra3	80	Woody	1	0
Tundra3	81	Woody	2	0.285714285714286
Tundra3	82	Woody	2	0.571428571428571
Tundra3	83	Woody	1	0
Tundra3	84	Woody	2	0.857142857142857
Tundra3	85	Woody	3	0.571428571428571
Tundra3	86	Woody	3	0.571428571428571
Tundra3	87	Woody	3	0.857142857142857
Tundra3	88	Woody	4	1.02380952380952
Tundra3	89	Woody	3	0.857142857142857
Tundra3	90	Woody	2	0.285714285714286
Tundra3	91	Woody	3	0.857142857142857
Tundra3	92	Woody	4	1
Tundra3	93	Woody	2	0.571428571428571
Tundra3	94	Woody	1	0
Tundra3	95	Woody	1	0
Tundra3	96	Woody	0	0
Tundra3	97	Woody	1	0
Tundra3	98	Woody	0	0
Tundra3	99	Woody	1	0
Tundra3	100	Woody	1	0
Tundra3	101	Woody	0	0
Tundra3	102	Woody	0	0
Tundra3	103	Woody	0	0
Tundra3	104	Woody	3	0.857142857142857
Tundra3	105	Woody	1	0
Tundra3	106	Woody	1	0
Tundra3	107	Woody	1	0
Tundra3	108	Woody	1	0
Tundra3	109	Woody	0	0
Tundra3	110	Woody	1	0
Tundra3	111	Woody	0	0
Tundra3	112	Woody	0	0
Tundra3	113	Woody	1	0
Tundra3	114	Woody	1	0
Tundra3	115	Woody	0	0
Tundra3	116	Woody	1	0
Tundra3	117	Woody	0	0
Tundra3	118	Woody	0	0
Tundra3	119	Woody	0	0
Tundra3	120	Woody	0	0
Tundra3	121	Woody	0	0
Tundra3	122	Woody	0	0
Tundra3	123	Woody	0	0
Tundra3	124	Woody	0	0
Tundra3	125	Woody	0	0
Tundra3	126	Woody	0	0
Tundra3	127	Woody	1	0
Tundra3	128	Woody	0	0
Tundra3	129	Woody	1	0
Tundra3	130	Woody	0	0
Tundra3	131	Woody	3	0.571428571428571
Tundra3	132	Woody	4	1
Tundra3	133	Woody	2	0.285714285714286
Tundra3	134	Woody	2	0.285714285714286
Tundra3	135	Woody	0	0
Tundra3	136	Woody	0	0
Tundra3	137	Woody	0	0
Tundra3	138	Woody	1	0
Tundra3	139	Woody	0	0
Tundra3	140	Woody	0	0
Tundra3	141	Woody	0	0
Tundra3	142	Woody	0	0
Tundra3	143	Woody	0	0
Tundra3	144	Woody	0	0
Tundra3	145	Woody	0	0
Tundra3	146	Woody	0	0
Tundra3	147	Woody	0	0
Tundra3	148	Woody	0	0
Tundra3	149	Woody	0	0
Tundra3	150	Woody	0	0
Tundra3	151	Woody	0	0
Tundra3	152	Woody	0	0
Tundra3	153	Woody	0	0
Tundra3	154	Woody	0	0
Tundra3	155	Woody	0	0
Tundra3	156	Woody	0	0
Tundra3	157	Woody	0	0
Tundra3	158	Woody	0	0
Tundra3	159	Woody	1	0
Tundra3	160	Woody	2	0.571428571428571
Tundra3	161	Woody	0	0
Tundra3	162	Woody	0	0
Tundra3	163	Woody	0	0
Tundra3	164	Woody	0	0
Tundra3	165	Woody	0	0
Tundra3	166	Woody	0	0
Tundra3	167	Woody	2	0.857142857142857
Tundra3	168	Woody	1	0
Tundra3	169	Woody	0	0
Tundra3	170	Woody	0	0
Tundra3	171	Woody	0	0
Tundra3	172	Woody	1	0
Tundra3	173	Woody	1	0
Tundra3	174	Woody	2	0.285714285714286
Tundra3	175	Woody	1	0
Tundra3	176	Woody	0	0
Tundra3	177	Woody	0	0
Tundra3	178	Woody	0	0
Tundra3	179	Woody	1	0
Tundra3	180	Woody	0	0
Tundra3	181	Woody	2	0.285714285714286
Tundra3	182	Woody	2	0.571428571428571
Tundra3	183	Woody	3	0.857142857142857
Tundra3	184	Woody	0	0
Tundra3	185	Woody	3	0.571428571428571
Tundra3	186	Woody	1	0
Tundra3	187	Woody	0	0
Tundra3	188	Woody	3	0.857142857142857
Tundra3	189	Woody	2	0.571428571428571
Tundra3	190	Woody	1	0
Tundra3	191	Woody	1	0
Tundra3	192	Woody	3	1.28571428571429
Tundra3	193	Woody	3	0.571428571428571
Tundra3	194	Woody	3	0.857142857142857
Tundra3	195	Woody	4	0.857142857142857
Tundra3	196	Woody	2	0.571428571428571
Tundra3	197	Woody	1	0
Ecotone1	1	Deadwood	1	0
Ecotone1	2	Deadwood	1	0
Ecotone1	3	Deadwood	2	0.857142857142857
Ecotone1	4	Deadwood	1	0
Ecotone1	5	Deadwood	1	0
Ecotone1	6	Deadwood	1	0
Ecotone1	7	Deadwood	1	0
Ecotone1	8	Deadwood	3	1.14285714285714
Ecotone1	9	Deadwood	3	1.14285714285714
Ecotone1	10	Deadwood	2	1.42857142857143
Ecotone1	11	Deadwood	2	1.42857142857143
Ecotone1	12	Deadwood	0	0
Ecotone1	13	Deadwood	1	0
Ecotone1	14	Deadwood	0	0
Ecotone1	15	Deadwood	1	0
Ecotone1	16	Deadwood	2	1.14285714285714
Ecotone1	17	Deadwood	2	1.42857142857143
Ecotone1	18	Deadwood	1	0
Ecotone1	19	Deadwood	2	1.14285714285714
Ecotone1	20	Deadwood	2	1.14285714285714
Ecotone1	21	Deadwood	2	1.14285714285714
Ecotone1	22	Deadwood	2	0.857142857142857
Ecotone1	23	Deadwood	2	1.14285714285714
Ecotone1	24	Deadwood	2	1.14285714285714
Ecotone1	25	Deadwood	1	0
Ecotone1	26	Deadwood	2	0.857142857142857
Ecotone1	27	Deadwood	0	0
Ecotone1	28	Deadwood	0	0
Ecotone1	29	Deadwood	1	0
Ecotone1	30	Deadwood	2	1.42857142857143
Ecotone1	31	Deadwood	2	1.42857142857143
Ecotone1	32	Deadwood	1	0
Ecotone1	33	Deadwood	2	0.285714285714286
Ecotone1	34	Deadwood	1	0
Ecotone1	35	Deadwood	3	1.14285714285714
Ecotone1	36	Deadwood	2	1.14285714285714
Ecotone1	37	Deadwood	2	1.14285714285714
Ecotone1	38	Deadwood	1	0
Ecotone1	39	Deadwood	1	0
Ecotone1	40	Deadwood	1	0
Ecotone1	41	Deadwood	0	0
Ecotone1	42	Deadwood	1	0
Ecotone1	43	Deadwood	0	0
Ecotone1	44	Deadwood	1	0
Ecotone1	45	Deadwood	3	1.42857142857143
Ecotone1	46	Deadwood	0	0
Ecotone1	47	Deadwood	0	0
Ecotone1	48	Deadwood	0	0
Ecotone1	49	Deadwood	0	0
Ecotone1	50	Deadwood	0	0
Ecotone1	51	Deadwood	0	0
Ecotone1	52	Deadwood	0	0
Ecotone1	53	Deadwood	0	0
Ecotone1	54	Deadwood	0	0
Ecotone1	55	Deadwood	1	0
Ecotone1	56	Deadwood	0	0
Ecotone1	57	Deadwood	0	0
Ecotone1	58	Deadwood	0	0
Ecotone1	59	Deadwood	2	1.42857142857143
Ecotone1	60	Deadwood	0	0
Ecotone1	61	Deadwood	0	0
Ecotone1	62	Deadwood	2	1.42857142857143
Ecotone1	63	Deadwood	2	1.42857142857143
Ecotone1	64	Deadwood	4	1.59047619047619
Ecotone1	65	Deadwood	3	1.14285714285714
Ecotone1	66	Deadwood	1	0
Ecotone1	67	Deadwood	3	1.14285714285714
Ecotone1	68	Deadwood	2	1.14285714285714
Ecotone1	69	Deadwood	2	1.14285714285714
Ecotone1	70	Deadwood	1	0
Ecotone1	71	Deadwood	1	0
Ecotone1	72	Deadwood	1	0
Ecotone1	73	Deadwood	1	0
Ecotone1	74	Deadwood	1	0
Ecotone1	75	Deadwood	3	1.42857142857143
Ecotone1	76	Deadwood	1	0
Ecotone1	77	Deadwood	1	0
Ecotone1	78	Deadwood	2	1.14285714285714
Ecotone1	79	Deadwood	1	0
Ecotone1	80	Deadwood	2	1.14285714285714
Ecotone1	81	Deadwood	2	1.14285714285714
Ecotone1	82	Deadwood	1	0
Ecotone1	83	Deadwood	1	0
Ecotone1	84	Deadwood	1	0
Ecotone1	85	Deadwood	1	0
Ecotone1	86	Deadwood	1	0
Ecotone1	87	Deadwood	1	0
